,city,timestamp,temperature,wind,humidity,dew_point,pressure,uv_index,O3_aqi,O3_medida,CO_aqi,CO_medida,NO2_aqi,NO2_medida,PM10_aqi,PM10_medida,PM2_5_aqi,PM2_5_medida,SO2_aqi,SO2_medida,polluted
1391,ribeirao_preto,2025-05-31 12:00,25.0,3.0,44.0,12.0,1022.0,6.0,25.0,116.83,9.0,290.0,2.0,3.75,17.0,10.77,63.0,9.97,1.0,3.12,1
1392,sao_paulo,2025-05-31 12:00,20.0,10.0,58.0,12.0,1024.0,3.0,21.0,111.15,2.0,270.0,8.0,15.2,29.0,28.41,81.0,28.65,6.0,11.35,1
1393,porto_alegre,2025-05-31 12:00,13.0,8.0,76.0,9.0,1022.0,4.0,23.0,64.17,1.0,160.0,3.0,7.22,20.0,17.1,72.0,16.78,4.0,9.43,1
1394,rio_de_janeiro,2025-05-31 12:00,24.0,8.0,63.0,17.0,1021.0,6.0,23.0,94.83,3.0,240.0,8.0,17.51,28.0,29.55,80.0,24.91,7.0,15.56,1
1395,manaus,2025-05-31 12:00,28.0,5.0,74.0,22.0,1016.0,7.0,20.0,66.53,1.0,200.0,1.0,1.91,4.0,5.29,16.0,4.17,1.0,2.84,0
1396,belo_horizonte,2025-05-31 12:00,24.0,11.0,57.0,16.0,1023.0,6.0,20.0,64.62,1.0,150.0,1.0,2.85,3.0,2.67,13.0,2.46,1.0,3.03,0
1397,fortaleza,2025-05-31 12:00,28.0,16.0,81.0,24.0,1015.0,7.0,23.0,58.96,1.0,100.0,1.0,1.0,6.0,5.94,17.0,4.07,1.0,1.0,0
1398,campo_grande,2025-05-31 12:00,22.0,8.0,50.0,11.0,1022.0,6.0,25.0,83.1,1.0,110.0,1.0,1.44,1.0,1.05,4.0,0.96,1.0,1.0,0
1399,curitiba,2025-05-31 12:00,16.0,11.0,59.0,8.0,1024.0,4.0,20.0,67.63,1.0,140.0,2.0,4.65,15.0,16.5,54.0,14.92,1.0,3.74,1
1400,fernandopolis,2025-05-31 13:00,24.0,6.0,41.0,9.0,1019.0,6.0,30.0,96.73,2.0,150.0,1.0,1.39,3.0,2.07,12.0,2.0,1.0,1.0,0
1401,ribeirao_preto,2025-05-31 13:00,26.0,8.0,41.0,12.0,1021.0,6.0,25.0,116.83,9.0,290.0,2.0,3.75,19.0,12.95,64.0,11.03,1.0,3.12,1
1402,sao_paulo,2025-05-31 13:00,22.0,3.0,55.0,12.0,1023.0,5.0,37.0,140.74,2.0,250.0,4.0,8.64,24.0,22.96,78.0,21.31,4.0,9.32,1
1403,porto_alegre,2025-05-31 13:00,14.0,10.0,73.0,9.0,1022.0,3.0,24.0,69.62,1.0,170.0,3.0,6.69,16.0,13.42,63.0,13.17,4.0,8.18,1
1404,rio_de_janeiro,2025-05-31 13:00,24.0,10.0,67.0,18.0,1020.0,5.0,28.0,112.13,2.0,230.0,6.0,13.02,28.0,30.02,80.0,25.56,7.0,13.73,1
1405,manaus,2025-05-31 13:00,28.0,2.0,76.0,23.0,1016.0,8.0,23.0,73.88,1.0,200.0,1.0,1.24,5.0,6.44,17.0,4.67,1.0,3.02,0
1406,belo_horizonte,2025-05-31 13:00,24.0,10.0,53.0,14.0,1018.0,6.0,23.0,70.42,1.0,140.0,1.0,1.96,3.0,3.18,12.0,2.84,1.0,2.36,0
1407,fortaleza,2025-05-31 13:00,28.0,16.0,78.0,24.0,1015.0,6.0,23.0,58.96,1.0,100.0,1.0,1.0,6.0,5.94,17.0,4.07,1.0,1.0,0
1408,campo_grande,2025-05-31 13:00,23.0,5.0,47.0,11.0,1022.0,6.0,25.0,83.1,1.0,110.0,1.0,1.44,1.0,1.06,4.0,0.97,1.0,1.0,0
1409,curitiba,2025-05-31 13:00,17.0,11.0,55.0,8.0,1024.0,4.0,23.0,80.28,1.0,130.0,1.0,2.85,13.0,12.34,54.0,13.94,1.0,3.35,1
1410,fernandopolis,2025-05-31 14:00,25.0,8.0,36.0,9.0,1018.0,5.0,30.0,96.73,2.0,150.0,1.0,1.39,3.0,2.29,13.0,2.21,1.0,1.0,0
1411,ribeirao_preto,2025-05-31 14:00,27.0,11.0,36.0,11.0,1020.0,4.0,32.0,119.1,7.0,270.0,1.0,3.15,15.0,11.94,56.0,10.47,1.0,2.72,1
1412,sao_paulo,2025-05-31 14:00,23.0,5.0,48.0,12.0,1022.0,4.0,37.0,140.74,2.0,250.0,4.0,8.64,29.0,31.03,81.0,26.92,4.0,9.32,1
1413,porto_alegre,2025-05-31 14:00,16.0,14.0,66.0,9.0,1021.0,3.0,26.0,74.03,1.0,160.0,2.0,5.51,13.0,11.32,56.0,11.06,3.0,7.04,1
1414,rio_de_janeiro,2025-05-31 14:00,24.0,13.0,68.0,17.0,1019.0,4.0,32.0,119.81,2.0,220.0,6.0,11.33,28.0,29.01,79.0,24.65,6.0,12.56,1
1415,manaus,2025-05-31 14:00,27.0,3.0,75.0,22.0,1015.0,7.0,27.0,74.52,1.0,190.0,1.0,1.02,7.0,10.65,30.0,9.69,1.0,2.35,1
1416,belo_horizonte,2025-05-31 14:00,26.0,5.0,51.0,15.0,1022.0,4.0,27.0,75.39,1.0,130.0,1.0,1.95,3.0,3.52,13.0,3.2,1.0,2.26,0
1417,fortaleza,2025-05-31 14:00,29.0,21.0,76.0,24.0,1014.0,4.0,24.0,59.04,1.0,100.0,1.0,1.0,6.0,6.15,17.0,4.21,1.0,1.0,0
1418,campo_grande,2025-05-31 14:00,23.0,5.0,48.0,11.0,1021.0,5.0,28.0,86.96,1.0,110.0,1.0,1.31,1.0,1.03,4.0,0.9,1.0,1.0,0
1419,curitiba,2025-05-31 14:00,18.0,10.0,52.0,8.0,1022.0,4.0,27.0,88.15,1.0,130.0,1.0,2.67,11.0,11.11,53.0,12.65,1.0,3.33,1
1420,fernandopolis,2025-05-31 15:00,26.0,8.0,34.0,9.0,1017.0,3.0,37.0,98.52,1.0,140.0,1.0,1.2,2.0,1.9,9.0,1.95,1.0,1.0,0
1421,ribeirao_preto,2025-05-31 15:00,27.0,13.0,37.0,11.0,1019.0,2.0,40.0,120.42,6.0,250.0,1.0,2.77,12.0,10.78,52.0,10.62,1.0,2.32,1
1422,sao_paulo,2025-05-31 15:00,24.0,13.0,48.0,12.0,1020.0,2.0,45.0,149.62,2.0,240.0,4.0,7.67,28.0,29.08,81.0,27.05,4.0,8.65,1
1423,porto_alegre,2025-05-31 15:00,16.0,11.0,65.0,9.0,1020.0,2.0,28.0,78.03,1.0,150.0,2.0,4.03,11.0,9.88,50.0,9.61,3.0,5.89,1
1424,rio_de_janeiro,2025-05-31 15:00,23.0,18.0,69.0,18.0,1018.0,2.0,38.0,125.68,2.0,210.0,5.0,9.95,26.0,26.1,77.0,22.37,6.0,11.16,1
1425,manaus,2025-05-31 15:00,28.0,8.0,74.0,23.0,1014.0,5.0,27.0,74.53,1.0,190.0,1.0,1.02,6.0,7.32,21.0,5.79,1.0,2.35,0
1426,belo_horizonte,2025-05-31 15:00,26.0,3.0,52.0,15.0,1021.0,2.0,30.0,79.71,1.0,130.0,1.0,1.98,3.0,3.64,13.0,3.47,1.0,2.2,0
1427,fortaleza,2025-05-31 15:00,29.0,23.0,77.0,24.0,1013.0,3.0,26.0,59.08,1.0,100.0,1.0,1.0,6.0,7.04,18.0,4.69,1.0,1.0,0
1428,campo_grande,2025-05-31 15:00,23.0,10.0,49.0,11.0,1020.0,2.0,31.0,89.78,1.0,110.0,1.0,1.22,1.0,1.03,4.0,0.94,1.0,1.0,0
1429,curitiba,2025-05-31 15:00,18.0,8.0,48.0,7.0,1021.0,2.0,31.0,94.56,1.0,130.0,1.0,2.55,10.0,10.66,54.0,13.49,1.0,3.4,1
1430,fernandopolis,2025-05-31 16:00,26.0,10.0,32.0,8.0,1017.0,1.0,41.0,94.11,1.0,150.0,1.0,2.67,1.0,1.76,9.0,1.95,1.0,1.0,0
1431,ribeirao_preto,2025-05-31 16:00,27.0,11.0,36.0,11.0,1019.0,1.0,46.0,120.45,5.0,240.0,1.0,2.63,9.0,8.3,46.0,9.85,1.0,2.14,1
1432,sao_paulo,2025-05-31 16:00,23.0,11.0,49.0,11.0,1020.0,1.0,61.0,153.35,2.0,250.0,4.0,7.31,22.0,18.16,80.0,23.13,4.0,8.38,1
1433,porto_alegre,2025-05-31 16:00,16.0,13.0,63.0,9.0,1020.0,1.0,30.0,79.78,1.0,130.0,1.0,3.31,9.0,9.15,43.0,8.65,1.0,5.05,1
1434,rio_de_janeiro,2025-05-31 16:00,23.0,21.0,73.0,18.0,1018.0,1.0,44.0,128.07,2.0,210.0,4.0,9.34,25.0,24.44,74.0,20.53,4.0,9.83,1
1435,manaus,2025-05-31 16:00,27.0,2.0,79.0,23.0,1014.0,3.0,29.0,74.54,1.0,190.0,1.0,1.0,6.0,8.07,24.0,6.43,1.0,2.12,0
1436,belo_horizonte,2025-05-31 16:00,26.0,5.0,53.0,15.0,1020.0,1.0,33.0,81.63,1.0,130.0,1.0,2.06,3.0,4.09,15.0,3.93,1.0,2.18,0
1437,fortaleza,2025-05-31 16:00,29.0,21.0,78.0,24.0,1013.0,1.0,26.0,59.08,1.0,100.0,1.0,1.0,6.0,7.03,18.0,4.69,1.0,1.0,0
1438,campo_grande,2025-05-31 16:00,23.0,3.0,48.0,11.0,1019.0,2.0,34.0,90.83,1.0,110.0,1.0,1.19,1.0,1.04,4.0,0.99,1.0,1.0,0
1439,curitiba,2025-05-31 16:00,18.0,8.0,53.0,9.0,1021.0,1.0,34.0,97.2,1.0,140.0,1.0,2.5,17.0,24.55,53.0,12.45,1.0,3.54,1
1440,fernandopolis,2025-05-31 17:00,24.0,10.0,36.0,8.0,1017.0,0.0,44.0,84.8,1.0,160.0,3.0,5.76,2.0,2.26,9.0,2.26,1.0,1.0,0
1441,ribeirao_preto,2025-05-31 17:00,26.0,11.0,38.0,10.0,1018.0,0.0,61.0,91.78,3.0,410.0,10.0,20.17,11.0,14.89,52.0,14.78,1.0,2.99,1
1442,sao_paulo,2025-05-31 17:00,22.0,11.0,54.0,12.0,1020.0,0.0,84.0,130.63,2.0,310.0,9.0,18.68,19.0,16.92,77.0,21.27,4.0,8.58,1
1443,porto_alegre,2025-05-31 17:00,15.0,14.0,68.0,9.0,1020.0,0.0,31.0,77.24,1.0,130.0,1.0,3.62,8.0,8.2,38.0,7.96,1.0,4.6,1
1444,rio_de_janeiro,2025-05-31 17:00,22.0,21.0,78.0,18.0,1018.0,0.0,47.0,117.06,2.0,210.0,6.0,11.7,23.0,23.21,70.0,19.14,4.0,8.45,1
1445,manaus,2025-05-31 17:00,28.0,3.0,74.0,23.0,1012.0,1.0,31.0,73.77,1.0,190.0,1.0,1.2,6.0,7.38,26.0,6.82,1.0,2.19,1
1446,belo_horizonte,2025-05-31 17:00,24.0,0.0,58.0,16.0,1020.0,0.0,35.0,76.13,1.0,140.0,2.0,4.74,4.0,4.47,15.0,4.0,1.0,2.28,0
1447,fortaleza,2025-05-31 17:00,28.0,21.0,76.0,24.0,1013.0,0.0,27.0,57.89,1.0,100.0,1.0,1.09,6.0,7.73,19.0,5.13,1.0,1.0,0
1448,campo_grande,2025-05-31 17:00,22.0,5.0,52.0,12.0,1019.0,0.0,37.0,87.13,1.0,120.0,1.0,2.57,1.0,1.1,4.0,1.08,1.0,1.0,0
1449,curitiba,2025-05-31 17:00,16.0,5.0,60.0,8.0,1021.0,0.0,38.0,87.41,1.0,170.0,4.0,7.74,11.0,7.38,53.0,13.54,1.0,3.75,1
1450,fernandopolis,2025-05-31 18:00,22.0,10.0,43.0,8.0,1017.0,0.0,44.0,84.8,1.0,160.0,3.0,5.76,2.0,2.3,9.0,2.29,1.0,1.0,0
1451,ribeirao_preto,2025-05-31 18:00,24.0,10.0,44.0,11.0,1019.0,0.0,61.0,91.78,3.0,410.0,10.0,20.17,11.0,15.01,52.0,14.73,1.0,3.0,1
1452,sao_paulo,2025-05-31 18:00,19.0,8.0,62.0,12.0,1020.0,0.0,90.0,84.76,2.0,440.0,22.0,41.96,18.0,19.15,76.0,21.79,4.0,9.14,1
1453,porto_alegre,2025-05-31 18:00,13.0,14.0,76.0,9.0,1020.0,0.0,32.0,71.92,1.0,120.0,2.0,4.21,7.0,8.55,36.0,8.33,1.0,4.26,1
1454,rio_de_janeiro,2025-05-31 18:00,21.0,18.0,86.0,18.0,1019.0,0.0,50.0,94.76,2.0,240.0,8.0,16.94,22.0,22.75,68.0,18.55,3.0,7.12,1
1455,manaus,2025-05-31 18:00,27.0,5.0,79.0,23.0,1012.0,0.0,34.0,69.72,1.0,190.0,1.0,2.2,8.0,10.72,35.0,10.5,1.0,2.38,1
1456,belo_horizonte,2025-05-31 18:00,23.0,10.0,63.0,15.0,1021.0,0.0,36.0,64.09,1.0,170.0,5.0,10.21,4.0,5.21,17.0,4.72,1.0,2.51,0
1457,fortaleza,2025-05-31 18:00,28.0,21.0,79.0,24.0,1013.0,0.0,27.0,53.6,1.0,100.0,1.0,1.79,6.0,8.77,21.0,5.77,1.0,1.0,0
1458,campo_grande,2025-05-31 18:00,21.0,11.0,61.0,13.0,1019.0,0.0,40.0,78.94,1.0,130.0,2.0,5.37,1.0,1.26,5.0,1.25,1.0,1.0,0
1459,curitiba,2025-05-31 18:00,14.0,5.0,69.0,9.0,1022.0,0.0,40.0,67.65,1.0,240.0,9.0,18.38,9.0,7.39,51.0,11.11,1.0,4.04,1
1460,fernandopolis,2025-05-31 19:00,19.0,8.0,54.0,10.0,1018.0,0.0,44.0,69.84,1.0,200.0,5.0,10.45,4.0,5.35,16.0,4.89,1.0,1.0,0
1461,ribeirao_preto,2025-05-31 19:00,22.0,3.0,50.0,11.0,1019.0,0.0,61.0,75.51,3.0,520.0,15.0,29.11,18.0,25.39,64.0,23.83,1.0,3.63,1
1462,sao_paulo,2025-05-31 19:00,18.0,5.0,67.0,12.0,1021.0,0.0,80.0,49.36,3.0,560.0,32.0,60.52,18.0,18.21,73.0,20.28,6.0,9.99,1
1463,porto_alegre,2025-05-31 19:00,13.0,10.0,79.0,9.0,1021.0,0.0,32.0,67.36,1.0,120.0,2.0,4.56,8.0,10.58,40.0,10.42,1.0,3.91,1
1464,rio_de_janeiro,2025-05-31 19:00,21.0,16.0,85.0,18.0,1019.0,0.0,49.0,69.01,2.0,290.0,13.0,26.95,22.0,24.88,70.0,21.95,3.0,6.93,1
1465,manaus,2025-05-31 19:00,27.0,2.0,77.0,23.0,1012.0,0.0,34.0,69.72,1.0,190.0,1.0,2.2,6.0,6.14,28.0,6.8,1.0,2.38,1
1466,belo_horizonte,2025-05-31 19:00,22.0,8.0,67.0,16.0,1021.0,0.0,36.0,52.48,1.0,200.0,8.0,14.88,5.0,6.22,21.0,6.1,1.0,2.77,0
1467,fortaleza,2025-05-31 19:00,28.0,11.0,78.0,24.0,1013.0,0.0,27.0,53.6,1.0,100.0,1.0,1.79,6.0,8.77,21.0,5.78,1.0,1.0,0
1468,campo_grande,2025-05-31 19:00,19.0,8.0,63.0,12.0,1019.0,0.0,40.0,70.98,1.0,150.0,4.0,7.61,1.0,2.39,7.0,2.29,1.0,1.01,0
1469,curitiba,2025-05-31 19:00,13.0,3.0,76.0,9.0,1022.0,0.0,40.0,51.99,1.0,300.0,14.0,26.76,9.0,11.04,48.0,10.55,1.0,4.42,1
1470,fernandopolis,2025-05-31 20:00,17.0,6.0,63.0,11.0,1019.0,0.0,42.0,63.22,1.0,220.0,6.0,12.18,5.0,6.56,20.0,5.83,1.0,1.0,0
1471,ribeirao_preto,2025-05-31 20:00,19.0,0.0,61.0,12.0,1019.0,0.0,51.0,64.91,3.0,580.0,17.0,32.9,26.0,37.27,78.0,31.52,1.0,4.2,1
1472,sao_paulo,2025-05-31 20:00,17.0,3.0,80.0,13.0,1021.0,0.0,64.0,31.78,3.0,650.0,37.0,70.66,28.0,42.14,75.0,25.77,6.0,12.39,1
1473,porto_alegre,2025-05-31 20:00,13.0,10.0,79.0,9.0,1021.0,0.0,32.0,64.12,1.0,120.0,2.0,4.41,9.0,10.85,42.0,10.53,1.0,3.32,1
1474,rio_de_janeiro,2025-05-31 20:00,22.0,14.0,82.0,19.0,1019.0,0.0,49.0,69.01,2.0,290.0,13.0,26.95,21.0,23.24,69.0,21.44,3.0,6.93,1
1475,manaus,2025-05-31 20:00,26.0,3.0,85.0,23.0,1012.0,0.0,33.0,62.21,1.0,200.0,1.0,3.37,8.0,11.75,38.0,11.65,1.0,2.34,1
1476,belo_horizonte,2025-05-31 20:00,21.0,11.0,73.0,16.0,1022.0,0.0,32.0,31.3,1.0,260.0,10.0,20.65,6.0,9.12,32.0,8.9,1.0,3.54,1
1477,fortaleza,2025-05-31 20:00,28.0,11.0,80.0,24.0,1014.0,0.0,27.0,52.73,1.0,100.0,1.0,1.76,7.0,8.87,22.0,5.81,1.0,1.0,0
1478,campo_grande,2025-05-31 20:00,19.0,5.0,65.0,13.0,1020.0,0.0,40.0,62.57,1.0,160.0,4.0,8.85,2.0,3.2,10.0,3.14,1.0,1.01,0
1479,curitiba,2025-05-31 20:00,14.0,3.0,74.0,9.0,1022.0,0.0,38.0,43.34,1.0,340.0,16.0,31.02,16.0,23.6,51.0,13.43,3.0,5.03,1
1480,fernandopolis,2025-05-31 21:00,16.0,6.0,69.0,11.0,1019.0,0.0,39.0,58.76,1.0,230.0,7.0,13.26,6.0,7.91,25.0,6.86,1.0,1.0,0
1481,ribeirao_preto,2025-05-31 21:00,18.0,8.0,64.0,12.0,1020.0,0.0,47.0,55.44,3.0,640.0,18.0,35.98,33.0,44.11,88.0,34.47,1.0,4.81,1
1482,sao_paulo,2025-05-31 21:00,16.0,11.0,84.0,13.0,1022.0,0.0,47.0,17.95,5.0,740.0,41.0,78.89,46.0,70.87,88.0,36.86,9.0,15.97,1
1483,porto_alegre,2025-05-31 21:00,12.0,5.0,79.0,9.0,1022.0,0.0,32.0,61.24,1.0,110.0,2.0,4.08,9.0,10.45,42.0,9.97,1.0,2.68,1
1484,rio_de_janeiro,2025-05-31 21:00,22.0,13.0,81.0,19.0,1019.0,0.0,46.0,61.84,2.0,310.0,15.0,31.75,22.0,24.46,70.0,22.78,3.0,7.65,1
1485,manaus,2025-05-31 21:00,26.0,5.0,85.0,23.0,1013.0,0.0,32.0,57.24,1.0,210.0,2.0,3.91,9.0,13.07,38.0,11.45,1.0,2.3,1
1486,belo_horizonte,2025-05-31 21:00,21.0,11.0,76.0,16.0,1022.0,0.0,29.0,26.18,1.0,270.0,11.0,21.88,7.0,9.7,35.0,9.4,1.0,3.78,1
1487,fortaleza,2025-05-31 21:00,27.0,11.0,80.0,24.0,1014.0,0.0,26.0,51.63,1.0,100.0,1.0,1.63,7.0,8.41,23.0,5.38,1.0,1.0,0
1488,campo_grande,2025-05-31 21:00,19.0,8.0,67.0,13.0,1020.0,0.0,38.0,53.55,1.0,160.0,5.0,9.84,2.0,3.17,11.0,3.1,1.0,1.02,0
1489,curitiba,2025-05-31 21:00,13.0,5.0,79.0,9.0,1023.0,0.0,35.0,36.26,2.0,370.0,18.0,34.35,27.0,41.18,57.0,18.76,3.0,5.85,1
1490,fernandopolis,2025-05-31 22:00,15.0,6.0,74.0,11.0,1019.0,0.0,36.0,56.34,1.0,250.0,7.0,13.81,6.0,8.22,29.0,7.87,1.0,1.0,1
1491,ribeirao_preto,2025-05-31 22:00,17.0,0.0,73.0,12.0,1020.0,0.0,41.0,33.17,5.0,860.0,26.0,52.33,44.0,57.24,112.0,48.0,3.0,6.05,1
1492,sao_paulo,2025-05-31 22:00,16.0,8.0,85.0,13.0,1022.0,0.0,39.0,10.48,5.0,810.0,43.0,82.89,56.0,81.79,110.0,48.2,10.0,18.08,1
1493,porto_alegre,2025-05-31 22:00,12.0,3.0,83.0,9.0,1022.0,0.0,31.0,58.86,1.0,110.0,1.0,3.82,8.0,7.65,42.0,10.09,1.0,2.31,1
1494,rio_de_janeiro,2025-05-31 22:00,22.0,11.0,84.0,19.0,1020.0,0.0,43.0,58.77,2.0,340.0,16.0,33.82,22.0,27.14,73.0,25.93,4.0,8.46,1
1495,manaus,2025-05-31 22:00,26.0,3.0,86.0,24.0,1013.0,0.0,32.0,57.24,1.0,210.0,2.0,3.91,11.0,17.12,33.0,9.3,1.0,2.3,1
1496,belo_horizonte,2025-05-31 22:00,20.0,18.0,77.0,16.0,1022.0,0.0,29.0,26.5,1.0,250.0,10.0,20.61,7.0,9.26,34.0,8.82,1.0,3.66,1
1497,fortaleza,2025-05-31 22:00,28.0,16.0,77.0,24.0,1015.0,0.0,25.0,51.3,1.0,100.0,1.0,1.54,7.0,8.78,22.0,5.17,1.0,1.0,0
1498,campo_grande,2025-05-31 22:00,19.0,10.0,70.0,13.0,1020.0,0.0,35.0,48.25,1.0,170.0,5.0,10.26,3.0,3.93,12.0,2.93,1.0,1.02,0
1499,curitiba,2025-05-31 22:00,13.0,3.0,81.0,9.0,1022.0,0.0,28.0,29.43,2.0,430.0,19.0,36.71,42.0,44.66,76.0,26.56,3.0,7.3,1
1500,fernandopolis,2025-05-31 23:00,14.0,6.0,77.0,10.0,1019.0,0.0,33.0,53.84,1.0,240.0,7.0,14.58,7.0,8.47,30.0,7.82,1.0,1.0,1
1501,ribeirao_preto,2025-05-31 23:00,14.0,3.0,84.0,12.0,1021.0,0.0,37.0,28.91,6.0,980.0,27.0,53.64,51.0,63.47,116.0,48.12,3.0,6.7,1
1502,sao_paulo,2025-05-31 23:00,15.0,3.0,87.0,13.0,1022.0,0.0,31.0,8.66,7.0,1110.0,50.0,96.24,61.0,85.41,133.0,57.46,13.0,23.46,1
1503,porto_alegre,2025-05-31 23:00,12.0,8.0,84.0,9.0,1023.0,0.0,30.0,55.87,1.0,110.0,1.0,3.45,7.0,7.88,44.0,10.98,1.0,2.11,1
1504,rio_de_janeiro,2025-05-31 23:00,22.0,8.0,84.0,19.0,1020.0,0.0,38.0,53.01,2.0,380.0,17.0,35.82,24.0,30.72,75.0,26.21,4.0,8.52,1
1505,manaus,2025-05-31 23:00,26.0,3.0,85.0,23.0,1014.0,0.0,31.0,50.44,1.0,190.0,1.0,3.36,14.0,14.28,49.0,13.55,1.0,2.1,1
1506,belo_horizonte,2025-05-31 23:00,19.0,11.0,79.0,16.0,1022.0,0.0,25.0,27.42,1.0,240.0,9.0,18.78,7.0,8.72,37.0,9.25,1.0,3.87,1
1507,fortaleza,2025-05-31 23:00,28.0,14.0,74.0,23.0,1015.0,0.0,25.0,50.12,1.0,100.0,1.0,1.45,7.0,9.02,22.0,5.15,1.0,1.0,0
1508,campo_grande,2025-05-31 23:00,19.0,8.0,72.0,13.0,1021.0,0.0,32.0,40.69,1.0,200.0,8.0,16.05,3.0,3.73,11.0,2.74,1.0,1.05,0
1509,curitiba,2025-05-31 23:00,12.0,5.0,84.0,9.0,1023.0,0.0,23.0,31.26,2.0,360.0,16.0,30.75,42.0,40.09,90.0,32.73,3.0,6.7,1
1510,fernandopolis,2025-06-01 00:00,13.0,6.0,78.0,9.0,1019.0,0.0,33.0,53.84,1.0,240.0,7.0,14.57,7.0,9.13,30.0,7.97,1.0,1.0,1
1511,ribeirao_preto,2025-06-01 00:00,14.0,0.0,78.0,11.0,1021.0,0.0,31.0,25.8,6.0,1090.0,27.0,54.02,55.0,70.99,142.0,62.9,3.0,7.26,1
1512,sao_paulo,2025-06-01 00:00,15.0,5.0,86.0,13.0,1022.0,0.0,21.0,5.51,7.0,1200.0,51.0,98.37,64.0,88.38,148.0,60.91,13.0,24.57,1
1513,porto_alegre,2025-06-01 00:00,12.0,8.0,83.0,9.0,1023.0,0.0,28.0,54.71,1.0,100.0,1.0,3.3,7.0,8.27,33.0,8.02,1.0,2.04,1
1514,rio_de_janeiro,2025-06-01 00:00,22.0,5.0,84.0,19.0,1020.0,0.0,33.0,47.95,2.0,430.0,18.0,37.47,27.0,33.73,84.0,32.3,4.0,8.57,1
1515,manaus,2025-06-01 00:00,25.0,5.0,89.0,23.0,1014.0,0.0,29.0,42.17,1.0,190.0,1.0,3.38,16.0,16.4,52.0,12.06,1.0,1.5,1
1516,belo_horizonte,2025-06-01 00:00,19.0,14.0,82.0,16.0,1023.0,0.0,22.0,29.3,2.0,230.0,8.0,15.71,7.0,8.47,35.0,8.0,1.0,4.06,1
1517,fortaleza,2025-06-01 00:00,28.0,14.0,75.0,23.0,1015.0,0.0,24.0,50.42,1.0,100.0,1.0,1.38,7.0,8.99,23.0,5.59,1.0,1.0,0
1518,campo_grande,2025-06-01 00:00,19.0,10.0,67.0,13.0,1021.0,0.0,25.0,37.77,1.0,180.0,7.0,13.13,3.0,3.08,13.0,3.05,1.0,1.01,0
1519,curitiba,2025-06-01 00:00,11.0,3.0,91.0,10.0,1023.0,0.0,23.0,31.26,2.0,360.0,16.0,30.75,46.0,50.66,96.0,38.45,3.0,6.7,1
1520,fernandopolis,2025-06-01 01:00,13.0,6.0,79.0,9.0,1019.0,0.0,29.0,53.08,2.0,250.0,7.0,13.69,8.0,9.5,35.0,8.98,1.0,1.0,1
1521,ribeirao_preto,2025-06-01 01:00,13.0,0.0,83.0,10.0,1021.0,0.0,25.0,23.33,7.0,1180.0,27.0,53.99,57.0,74.09,154.0,68.97,3.0,7.56,1
1522,sao_paulo,2025-06-01 01:00,15.0,5.0,87.0,13.0,1023.0,0.0,13.0,3.85,8.0,1260.0,51.0,99.25,64.0,80.83,153.0,64.36,13.0,25.03,1
1523,porto_alegre,2025-06-01 01:00,11.0,8.0,86.0,9.0,1023.0,0.0,27.0,53.48,1.0,100.0,1.0,3.2,7.0,8.5,38.0,8.2,1.0,2.03,1
1524,rio_de_janeiro,2025-06-01 01:00,22.0,2.0,85.0,19.0,1020.0,0.0,29.0,44.94,2.0,450.0,19.0,38.32,30.0,36.3,90.0,33.83,4.0,8.64,1
1525,manaus,2025-06-01 01:00,26.0,3.0,86.0,23.0,1015.0,0.0,29.0,42.17,1.0,190.0,1.0,3.38,20.0,25.04,58.0,18.37,1.0,1.5,1
1526,belo_horizonte,2025-06-01 01:00,19.0,8.0,80.0,15.0,1020.0,0.0,19.0,30.79,2.0,210.0,7.0,13.15,7.0,8.14,33.0,7.67,1.0,4.17,1
1527,fortaleza,2025-06-01 01:00,27.0,16.0,82.0,24.0,1015.0,0.0,24.0,50.68,1.0,100.0,1.0,1.33,7.0,8.4,23.0,5.28,1.0,1.0,0
1528,campo_grande,2025-06-01 01:00,19.0,10.0,68.0,13.0,1021.0,0.0,26.0,37.77,1.0,180.0,7.0,13.13,3.0,3.06,13.0,3.07,1.0,1.01,0
1529,curitiba,2025-06-01 01:00,10.0,5.0,92.0,9.0,1023.0,0.0,19.0,29.34,3.0,350.0,15.0,28.92,48.0,55.37,104.0,40.01,3.0,6.71,1
1530,fernandopolis,2025-06-01 02:00,13.0,6.0,81.0,9.0,1019.0,0.0,27.0,53.07,2.0,250.0,6.0,12.94,8.0,10.2,38.0,9.67,1.0,1.0,1
1531,ribeirao_preto,2025-06-01 02:00,13.0,5.0,81.0,10.0,1021.0,0.0,20.0,21.27,8.0,1250.0,27.0,53.35,60.0,78.92,157.0,73.39,3.0,7.57,1
1532,sao_paulo,2025-06-01 02:00,14.0,8.0,87.0,12.0,1023.0,0.0,7.0,3.3,9.0,1280.0,51.0,98.79,65.0,85.67,155.0,65.52,13.0,24.4,1
1533,porto_alegre,2025-06-01 02:00,11.0,8.0,85.0,9.0,1023.0,0.0,25.0,50.33,1.0,100.0,1.0,3.15,7.0,8.41,36.0,8.28,1.0,2.25,1
1534,rio_de_janeiro,2025-06-01 02:00,21.0,5.0,88.0,19.0,1019.0,0.0,26.0,43.32,3.0,430.0,18.0,36.66,31.0,34.35,92.0,32.71,4.0,8.17,1
